id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9
18005,0,0,1,1,5,3,4,4,5,4
18006,1,2,1,0,5,1,5,8,1,5
18007,0,1,2,2,0,4,4,6,9,7
18008,0,1,0,4,4,3,0,1,6,0
18009,0,0,0,4,3,5,7,8,9,5
18010,0,2,2,1,5,0,7,7,4,7
18011,1,0,3,2,4,6,6,5,3,4
18012,1,0,1,4,5,3,7,7,1,9
18013,0,2,2,4,0,6,0,0,6,4
18014,1,0,1,0,0,2,4,6,1,2
18015,1,2,1,3,5,0,6,0,0,3
18016,1,2,3,4,0,3,2,2,9,9
18017,0,2,1,2,5,4,6,8,6,5
18018,0,0,2,4,4,1,5,4,3,4
18019,0,0,1,3,5,1,3,5,4,9
18020,0,2,0,2,4,5,4,7,1,9
18021,0,2,2,0,5,3,4,1,7,10
18022,0,0,0,4,1,3,0,1,7,0
18023,0,1,1,3,2,6,1,3,4,9
18024,0,1,2,2,3,6,0,6,8,8
18025,0,0,0,3,4,3,1,2,1,10
18026,0,1,2,3,1,2,6,5,7,5
18027,1,0,3,4,3,1,0,6,9,0
18028,0,2,3,4,2,4,5,7,1,4
18029,0,2,0,2,3,0,2,0,6,2
18030,1,0,3,2,0,3,6,8,9,2
18031,1,0,2,4,3,4,7,0,4,0
18032,0,0,1,2,1,4,0,8,2,0
18033,0,2,3,1,5,3,5,7,2,0
18034,0,2,1,0,4,1,3,2,5,1
18035,1,2,2,0,5,1,6,2,0,4
18036,1,1,1,4,4,4,4,7,0,10
18037,1,2,3,1,0,0,0,1,3,6
18038,0,2,0,3,3,6,7,5,3,6
18039,1,2,0,4,4,2,7,3,4,0
18040,0,2,0,3,2,0,4,0,4,4
18041,1,0,0,0,1,3,1,4,3,8
18042,0,1,1,2,1,0,7,4,5,10
18043,1,2,0,0,1,0,1,1,4,7
18044,0,1,3,2,2,6,1,5,8,5
18045,0,2,3,3,4,0,2,6,2,1
18046,1,0,3,2,5,2,1,4,7,0
18047,1,0,1,3,3,5,6,6,0,8
18048,1,1,0,3,2,6,2,7,1,8
18049,0,1,3,0,3,6,7,3,4,7
18050,0,1,3,3,1,2,6,2,3,0
18051,0,1,0,0,3,6,3,6,8,6
18052,1,2,0,0,1,4,4,7,5,5
18053,0,2,1,0,3,1,5,0,0,3
18054,0,0,2,2,0,4,5,4,1,2
18055,1,0,0,4,1,5,5,0,9,4
18056,1,0,1,1,0,5,6,4,3,7
18057,1,2,0,3,3,2,5,3,8,9
18058,1,2,0,1,2,1,5,4,6,0
18059,0,2,0,3,1,0,0,4,8,6
18060,1,2,0,2,3,5,1,4,2,2
18061,0,0,2,0,5,4,1,1,5,0
18062,0,0,0,4,2,1,3,3,1,5
18063,0,1,1,0,1,5,4,6,4,1
18064,0,0,2,4,5,1,5,7,7,9
18065,1,0,0,2,5,3,4,8,9,6
18066,1,0,2,3,2,1,2,7,9,6
18067,0,2,0,4,2,1,1,1,6,4
18068,1,1,3,2,5,1,2,4,1,2
18069,0,1,3,0,1,3,1,5,0,6
18070,1,1,3,0,3,5,5,1,0,7
18071,1,0,3,4,2,5,4,2,5,2
18072,0,1,3,4,5,0,1,6,3,4
18073,1,2,0,4,0,1,6,8,4,3
18074,1,1,1,0,2,6,7,3,4,8
18075,1,2,0,2,3,2,6,8,5,1
18076,1,2,2,3,4,4,3,6,7,9
18077,1,0,2,4,0,2,0,3,0,9
18078,1,0,1,1,3,5,6,8,5,1
18079,1,1,2,3,2,1,0,4,7,2
18080,0,0,1,2,1,0,4,0,0,10
18081,0,2,2,0,4,5,2,3,8,7
18082,1,2,3,3,3,0,0,0,1,0
18083,1,1,2,1,0,1,4,5,7,8
18084,1,0,0,4,2,5,5,7,9,10
18085,0,0,0,2,4,2,4,2,2,4
18086,0,2,0,4,2,0,3,8,2,6
18087,0,2,0,0,3,0,5,7,6,5
18088,1,0,2,0,3,5,0,4,0,10
18089,1,1,1,1,0,3,0,4,3,6
18090,0,1,2,2,1,6,4,8,1,10
18091,1,2,1,3,0,6,5,0,3,10
18092,1,2,0,4,5,0,3,2,8,1
18093,1,1,3,4,5,0,6,8,3,2
18094,1,1,3,0,4,5,5,4,0,3
18095,0,1,3,3,5,3,3,8,7,3
18096,0,2,1,0,5,1,7,5,2,6
18097,0,0,0,4,5,1,4,4,1,4
18098,1,2,1,0,5,3,0,0,8,4
18099,0,2,1,0,4,5,1,4,9,1
18100,1,1,3,4,3,5,2,8,0,0
18101,0,1,3,1,1,5,6,4,8,3
18102,1,2,0,0,4,5,7,1,1,3
18103,1,1,2,2,3,3,0,0,5,1
18104,1,2,3,2,2,2,4,2,7,7
18105,0,0,0,2,3,0,7,8,5,8
18106,0,0,0,3,1,4,7,8,9,8
18107,1,2,3,0,3,0,0,1,5,3
18108,1,2,1,1,4,0,1,7,8,0
18109,0,1,2,0,5,4,6,7,6,4
18110,1,2,0,2,5,2,1,6,7,0
18111,0,0,3,4,1,3,1,2,3,10
18112,1,0,0,0,2,2,2,6,1,1
18113,1,0,0,1,1,6,4,0,5,8
18114,1,2,0,3,2,1,2,3,9,8
18115,0,0,2,0,2,2,2,1,8,7
18116,0,1,1,3,1,6,6,1,2,1
18117,0,0,3,2,0,1,6,6,6,2
18118,1,0,3,2,2,6,5,3,7,6
18119,0,0,3,0,5,3,1,1,4,0
18120,1,2,3,2,4,5,1,3,0,10
18121,0,2,3,4,0,4,6,4,7,3
18122,1,0,2,3,4,2,2,0,6,2
18123,0,0,2,2,2,2,1,7,0,4
18124,0,1,2,2,2,5,3,2,5,3
18125,0,2,0,1,2,4,7,0,4,4
18126,1,0,2,3,2,2,4,4,8,10
18127,0,2,0,1,3,1,3,3,6,3
18128,1,0,0,3,1,4,6,0,8,4
18129,0,1,2,4,1,2,6,3,5,0
18130,1,0,1,3,4,5,6,6,2,10
18131,1,2,3,2,4,1,4,1,1,1
18132,1,0,2,4,2,2,1,3,7,8
18133,0,0,2,2,2,3,7,5,6,7
18134,0,0,0,2,5,0,7,2,8,2
18135,1,0,1,1,4,4,7,6,6,9
18136,1,0,3,3,1,6,1,2,9,2
18137,0,0,2,4,0,4,4,8,9,2
18138,1,0,1,4,4,1,6,7,7,4
18139,0,0,3,1,4,0,3,5,9,10
18140,1,0,0,4,1,4,0,6,1,0
18141,0,1,1,4,1,3,3,5,9,0
18142,1,0,2,4,4,6,6,0,2,4
18143,0,1,0,0,5,3,0,2,5,5
18144,0,1,3,4,4,6,1,1,7,6
18145,0,1,2,3,2,0,4,8,9,10
18146,0,0,2,2,5,4,2,0,9,8
18147,0,1,2,3,3,0,3,3,7,7
18148,0,2,0,4,4,3,0,7,8,0
18149,1,1,0,3,4,3,3,7,6,5
18150,1,1,0,3,2,1,5,1,8,2
18151,0,0,0,3,2,4,3,4,3,1
18152,1,0,3,1,0,1,2,2,7,2
18153,1,0,1,4,0,2,2,1,6,10
18154,0,1,1,4,0,0,3,1,6,5
18155,1,2,0,2,2,1,0,1,1,6
18156,1,2,2,1,5,3,5,2,9,9
18157,0,0,3,4,2,6,7,5,7,9
18158,0,0,0,0,2,1,0,2,8,3
18159,0,2,2,1,0,3,5,7,7,7
18160,1,1,2,0,0,1,1,1,7,2
18161,0,0,3,0,4,5,6,2,6,7
18162,0,1,2,2,2,4,4,7,6,9
18163,0,2,3,2,0,3,3,4,5,4
18164,0,0,0,1,3,3,2,6,0,3
18165,0,2,0,2,2,3,2,3,7,1
18166,0,2,2,3,0,3,4,7,0,5
18167,0,0,1,2,5,3,5,5,7,4
18168,0,2,0,4,2,4,3,6,4,3
18169,1,2,1,3,4,6,4,0,5,1
18170,0,0,1,2,5,4,0,1,6,5
18171,1,0,0,3,2,1,2,2,0,4
18172,0,2,1,3,5,3,2,0,8,4
18173,0,1,2,1,3,3,0,3,1,2
18174,0,0,3,3,0,6,3,0,3,2
18175,1,0,1,1,0,2,5,3,5,1
18176,1,2,2,0,3,6,0,7,7,0
18177,0,0,2,4,5,6,6,7,2,10
18178,1,0,2,3,2,6,0,4,5,9
18179,0,0,2,3,2,3,4,8,1,1
18180,0,0,3,1,0,2,6,7,3,5
18181,0,2,2,2,0,0,2,5,3,10
18182,1,0,0,1,4,0,2,6,0,9
18183,0,2,2,2,3,4,3,8,0,5
18184,1,2,2,1,0,2,1,6,0,1
18185,1,0,3,2,3,5,2,5,6,1
18186,0,2,3,4,5,2,3,8,2,2
18187,0,2,0,0,0,6,7,7,6,0
18188,1,1,0,4,4,4,5,7,6,9
18189,1,1,1,3,1,0,5,1,2,3
18190,0,0,1,0,4,3,0,3,5,3
18191,0,0,1,4,1,6,3,2,4,4
18192,0,2,3,2,1,0,5,6,5,3
18193,1,2,2,3,4,5,6,2,2,6
18194,0,2,3,3,4,2,2,6,8,2
18195,0,2,3,3,4,6,0,3,7,9
18196,1,1,2,0,5,4,1,2,4,4
18197,1,0,2,3,5,4,0,6,0,3
18198,1,2,2,0,1,6,5,3,8,9
18199,1,0,1,3,5,6,3,7,4,2
18200,1,0,1,0,2,0,2,2,3,2
18201,1,2,2,2,0,4,4,4,9,4
18202,0,0,2,3,4,1,7,4,9,0
18203,0,1,1,4,4,6,7,7,9,2
18204,1,1,1,1,4,1,4,7,8,2
18205,0,1,2,1,5,0,5,3,2,0
18206,1,2,3,0,4,4,7,1,2,3
18207,1,0,1,2,0,1,5,8,3,10
18208,1,0,0,0,2,5,1,4,2,5
18209,1,1,1,2,5,5,6,3,8,2
18210,0,2,0,1,1,3,2,7,2,3
18211,0,1,0,0,0,0,1,2,5,9
18212,1,0,3,0,1,4,3,8,4,7
18213,0,2,2,2,1,2,1,3,9,7
18214,1,1,3,4,1,3,5,8,2,9
18215,0,1,1,0,4,6,6,1,8,4
18216,0,2,0,1,0,2,2,1,8,0
18217,0,0,0,4,2,0,2,7,0,3
18218,0,0,3,3,0,3,7,5,8,6
18219,1,0,0,3,2,3,2,1,5,2
18220,0,2,0,2,3,3,2,3,4,1
18221,0,1,0,2,3,0,5,2,8,2
18222,1,1,0,1,2,1,2,4,6,9
18223,1,1,0,1,5,2,1,3,7,8
18224,1,2,2,4,1,4,4,6,0,7
18225,1,1,1,0,2,6,5,5,0,4
18226,1,2,1,1,2,0,6,3,4,9
18227,0,2,1,4,4,5,3,4,8,8
18228,0,1,1,2,5,2,3,6,7,5
18229,1,1,2,4,1,0,5,5,8,8
18230,1,1,2,0,0,1,0,1,9,0
18231,1,0,1,4,0,5,4,6,7,5
18232,1,2,0,1,0,1,0,8,7,3
18233,1,2,3,2,5,1,6,2,4,10
18234,0,0,1,3,0,6,5,8,7,2
18235,0,0,0,3,2,0,2,1,9,7
18236,1,2,2,4,1,2,5,4,0,3
18237,1,1,0,2,1,1,0,0,8,0
18238,0,0,1,3,3,5,0,2,3,2
18239,1,1,1,2,4,0,0,5,5,2
18240,1,1,1,1,2,2,5,0,5,0
18241,1,1,0,1,2,3,5,0,9,0
18242,1,0,2,4,1,0,3,8,1,6
18243,0,1,0,3,5,2,6,8,8,6
18244,1,0,3,0,1,5,6,4,7,6
18245,0,2,0,0,3,1,5,2,6,10
18246,1,2,3,1,0,1,2,2,7,0
18247,1,0,3,1,1,1,3,4,6,4
18248,1,0,2,4,1,2,7,8,2,4
18249,0,2,0,4,3,6,7,5,9,5
18250,1,0,0,3,3,4,4,4,0,9
18251,0,1,0,4,5,6,6,3,9,1
18252,0,1,0,0,4,4,5,8,9,2
18253,0,1,1,2,5,3,3,4,3,9
18254,0,2,2,4,2,0,1,1,5,1
18255,1,2,0,2,3,4,0,8,1,8
18256,0,1,1,4,0,0,1,7,6,5
18257,1,0,2,2,5,5,4,0,4,3
18258,1,1,0,0,0,3,0,3,7,6
18259,0,1,3,2,5,0,7,0,3,1
18260,0,0,0,4,1,3,7,3,5,7
18261,0,0,3,3,0,5,2,3,2,4
18262,0,2,3,2,3,1,7,0,1,3
18263,0,1,1,1,5,1,0,3,8,5
18264,0,1,1,3,3,2,7,3,7,4
18265,1,1,3,4,3,6,5,6,0,3
18266,0,2,2,1,0,2,4,2,3,4
18267,0,2,3,4,1,1,7,4,1,3
18268,1,2,1,2,4,3,3,7,8,4
18269,1,0,2,2,2,3,5,0,2,1
18270,1,2,3,3,1,3,3,0,4,6
18271,0,1,3,4,0,0,6,6,0,1
18272,0,1,3,1,1,2,0,0,6,1
18273,1,2,1,1,3,1,3,8,5,3
18274,0,0,2,4,3,4,2,2,5,10
18275,1,0,2,2,0,6,3,0,0,5
18276,1,0,0,2,2,6,0,0,6,6
18277,1,1,1,0,5,5,6,7,1,10
18278,0,0,3,3,0,2,7,1,9,0
18279,1,2,2,0,5,5,1,4,3,9
18280,0,2,1,3,1,1,1,1,4,4
18281,1,0,3,0,3,3,0,8,4,1
18282,0,0,3,1,1,6,1,3,3,1
18283,0,2,2,0,3,5,2,7,1,0
18284,1,0,0,1,4,5,7,1,2,9
18285,0,2,1,3,3,4,1,8,3,6
18286,0,2,0,4,2,0,0,6,3,5
18287,0,2,3,2,5,5,1,6,8,1
18288,1,2,2,1,5,3,2,2,0,6
18289,1,1,0,3,0,1,7,0,8,7
18290,0,0,1,1,5,1,3,0,8,7
18291,1,0,3,1,2,4,2,6,1,7
18292,1,0,3,4,4,2,2,0,4,1
18293,1,0,2,3,2,1,2,0,7,0
18294,0,2,0,1,0,3,1,2,5,5
18295,0,1,0,2,5,6,0,7,1,10
18296,0,1,3,2,3,1,3,1,1,10
18297,0,2,3,2,3,1,5,4,1,6
18298,1,0,1,3,5,2,2,6,5,9
18299,1,1,2,4,3,2,7,3,1,1
18300,0,0,0,4,3,5,0,2,4,4
18301,1,0,2,2,4,1,3,3,2,3
18302,0,1,0,0,4,3,0,6,2,1
18303,1,0,0,2,1,1,3,3,3,7
18304,0,1,0,1,3,3,1,3,6,0
18305,0,1,0,4,1,5,1,7,2,1
18306,0,2,0,4,2,6,7,2,3,5
18307,0,0,3,2,5,3,2,4,3,7
18308,0,1,2,2,1,4,1,3,2,8
18309,1,1,3,0,5,4,0,2,5,7
18310,1,0,3,0,3,4,1,0,0,6
18311,0,2,0,2,5,3,0,6,2,4
18312,0,1,1,2,2,0,4,8,0,10
18313,1,0,2,3,0,6,2,4,9,1
18314,0,1,3,2,4,5,0,5,8,4
18315,0,1,0,1,1,0,7,0,4,8
18316,1,2,2,4,4,1,1,6,7,6
18317,1,2,2,3,5,1,5,7,1,6
18318,1,0,3,2,5,0,0,8,5,10
18319,0,0,1,0,5,0,3,4,5,0
18320,0,1,0,2,2,2,2,7,9,1
18321,1,1,0,4,4,3,1,6,5,4
18322,1,1,2,0,3,3,5,6,2,9
18323,1,1,0,3,0,0,0,8,2,2
18324,1,0,2,2,1,0,7,0,7,4
18325,1,2,1,3,1,5,4,8,3,7
18326,1,2,0,2,2,6,6,0,2,6
18327,1,1,3,0,3,6,4,8,6,7
18328,0,1,1,2,3,2,6,1,7,4
18329,0,1,3,0,5,2,4,0,1,2
18330,0,2,1,3,5,4,0,8,9,6
18331,1,2,2,1,0,3,2,7,9,1
18332,0,0,2,3,5,0,4,8,1,0
18333,1,2,2,4,1,6,5,4,2,6
18334,1,0,0,3,5,1,3,5,4,5
18335,0,1,0,2,4,0,4,4,2,4
18336,0,2,3,0,0,0,0,3,7,4
18337,1,1,1,2,1,6,5,1,3,0
18338,1,2,0,4,5,6,6,3,1,3
18339,1,2,3,0,5,4,3,6,4,9
18340,0,2,3,1,2,1,6,2,3,2
18341,0,1,3,1,2,3,7,5,3,1
18342,0,2,1,2,2,6,7,3,1,6
18343,0,2,0,3,2,6,1,6,4,6
18344,1,0,3,0,3,4,5,0,6,7
18345,0,2,1,0,4,1,1,2,9,4
18346,1,2,2,2,1,6,1,6,6,1
18347,0,0,2,0,5,4,2,2,6,1
18348,0,0,0,2,0,6,3,4,4,9
18349,0,1,0,0,0,2,3,3,0,5
18350,1,2,0,2,4,1,3,1,7,1
18351,0,2,3,4,1,2,7,4,8,6
18352,1,2,0,2,0,5,7,4,7,1
18353,1,0,2,1,1,4,5,8,4,0
18354,0,0,0,1,2,1,3,1,8,0
18355,1,0,1,3,3,4,6,2,6,8
18356,0,1,2,3,0,1,0,0,7,1
18357,0,2,3,0,5,3,5,0,6,3
18358,1,0,3,0,3,3,0,0,2,2
18359,1,1,1,2,3,5,1,7,3,4
18360,0,2,3,3,0,4,5,2,5,7
18361,1,2,0,1,1,3,0,5,9,7
18362,1,1,0,3,1,2,7,7,4,10
18363,0,1,1,2,1,3,7,7,8,8
18364,1,2,0,1,4,2,2,2,4,4
18365,1,0,0,1,4,3,0,1,9,10
18366,0,1,2,2,0,3,4,6,7,0
18367,0,2,1,0,0,4,5,7,9,3
18368,0,0,2,1,2,5,1,4,1,9
18369,1,2,3,1,2,6,4,7,0,2
18370,0,1,0,0,1,1,2,1,4,7
18371,0,0,3,2,4,4,4,5,2,5
18372,0,0,1,0,1,3,5,8,7,6
18373,0,1,2,1,3,4,3,1,0,4
18374,0,1,1,0,1,5,5,5,6,3
18375,1,0,1,4,4,4,4,0,3,6
18376,0,2,3,4,2,4,0,4,3,3
18377,1,2,0,2,4,5,6,4,3,6
18378,0,1,0,3,1,6,6,5,7,0
18379,0,0,1,4,4,0,5,0,0,0
18380,1,0,3,0,3,5,2,0,7,10
18381,0,2,0,4,0,0,0,3,6,0
18382,1,1,0,1,5,4,0,4,1,10
18383,1,2,2,0,0,4,4,5,1,10
18384,1,2,1,0,5,4,0,6,1,5
18385,0,0,2,3,1,3,3,2,0,9
18386,0,1,1,1,1,6,2,3,2,9
18387,1,0,0,2,3,4,1,5,2,4
18388,1,1,0,2,4,2,4,4,2,9
18389,1,1,1,3,0,6,5,0,4,3
18390,1,1,2,2,1,5,6,3,4,9
18391,1,0,3,0,2,3,3,5,6,10
18392,0,2,3,3,5,1,6,0,5,7
18393,0,2,3,1,0,4,1,2,2,7
18394,0,1,1,3,4,3,1,6,4,7
18395,0,0,2,2,3,3,5,8,7,1
18396,0,0,2,0,1,0,3,8,4,9
18397,0,0,0,0,2,6,7,8,5,9
18398,1,1,3,2,1,3,5,4,2,7
18399,1,0,0,4,5,2,3,8,8,4
18400,0,1,2,0,1,3,5,4,2,1
18401,0,1,2,2,3,6,3,4,0,10
18402,1,1,2,2,4,2,0,0,1,0
18403,0,2,0,0,1,5,2,1,1,8
18404,0,2,3,1,4,0,1,5,8,9
18405,1,2,2,1,1,4,6,0,7,8
18406,0,0,3,4,0,1,4,2,2,8
18407,0,2,2,3,2,1,1,0,9,10
18408,1,2,2,3,4,4,2,4,1,10
18409,0,0,0,3,2,6,1,4,0,6
18410,0,1,2,2,2,1,1,0,5,9
18411,0,2,1,1,1,0,7,3,5,10
18412,0,1,1,1,2,1,5,0,7,8
18413,0,2,2,3,1,4,3,8,6,7
18414,1,1,2,1,0,4,7,5,9,1
18415,0,1,0,3,1,1,6,4,3,7
18416,0,1,2,0,4,0,7,8,6,10
18417,0,2,1,2,5,5,6,5,0,6
18418,0,0,0,2,5,1,1,1,6,9
18419,1,1,0,1,5,6,6,1,7,9
18420,1,0,3,2,4,5,4,2,2,7
18421,1,2,1,0,3,5,5,2,2,7
18422,1,1,0,3,5,1,4,3,0,6
18423,1,0,2,4,2,3,2,2,0,3
18424,0,1,2,0,3,2,3,1,2,3
18425,1,2,3,4,0,1,0,2,0,2
18426,0,2,0,2,3,2,5,4,6,7
18427,0,0,3,0,1,1,7,5,7,2
18428,0,1,1,1,1,3,7,5,2,3
18429,1,0,2,3,0,4,6,0,6,1
18430,0,1,0,1,0,5,7,8,3,8
18431,0,2,1,2,1,4,7,1,8,8
18432,0,0,2,3,5,5,6,1,1,1
18433,1,1,3,4,0,3,0,6,5,4
18434,1,1,3,0,2,1,4,7,7,8
18435,1,1,1,0,2,3,6,7,7,3
18436,0,2,0,0,3,1,6,6,9,8
18437,1,1,0,1,0,6,4,3,5,10
18438,0,1,3,1,0,0,5,5,7,7
18439,0,0,3,4,3,1,0,1,5,6
18440,0,2,1,0,1,5,3,6,5,3
18441,0,2,3,1,2,0,6,8,8,10
18442,1,0,1,4,3,5,2,6,2,9
18443,1,2,1,0,1,2,7,4,8,5
18444,0,1,3,3,0,2,6,2,4,4
18445,0,1,1,4,4,3,4,2,1,9
18446,1,1,0,0,4,0,3,7,4,4
18447,1,1,0,4,5,0,0,6,8,8
18448,1,0,2,1,3,3,0,1,5,6
18449,0,2,0,0,0,0,3,0,7,3
18450,0,1,1,3,2,5,0,8,7,4
18451,1,1,3,2,1,0,4,6,3,4
18452,1,2,3,1,3,4,3,1,9,0
18453,1,1,1,0,0,5,5,6,3,7
18454,0,1,3,1,2,0,7,5,8,8
18455,1,1,0,2,4,1,1,4,0,6
18456,0,0,2,1,2,3,3,4,6,2
18457,0,1,0,4,0,1,4,6,6,10
18458,1,2,0,2,2,2,3,5,6,5
18459,1,2,3,2,2,1,7,4,8,10
18460,0,2,1,0,4,0,6,8,7,3
18461,1,0,1,4,4,3,6,7,2,4
18462,0,1,1,3,5,3,2,6,1,9
18463,0,2,1,3,5,2,3,2,5,1
18464,0,2,1,1,4,5,0,4,1,1
18465,0,1,2,1,2,0,1,2,0,10
18466,1,0,1,0,2,1,1,2,0,0
18467,0,1,1,0,0,2,3,5,3,1
18468,1,0,2,4,1,6,6,0,7,7
18469,0,2,0,4,4,1,0,7,0,3
18470,0,1,0,4,3,0,2,0,8,0
18471,0,2,0,0,3,5,3,0,7,4
18472,0,1,2,4,4,4,3,4,6,3
18473,1,2,1,2,0,2,6,2,0,4
18474,0,2,0,2,5,6,3,6,7,3
18475,1,0,2,4,0,3,1,6,9,2
18476,1,1,3,3,1,0,2,6,6,5
18477,1,0,2,2,0,0,2,6,2,4
18478,1,0,1,0,0,6,3,6,1,3
18479,0,2,1,4,5,1,6,2,4,4
18480,0,0,1,3,1,0,1,6,3,5
18481,0,2,3,3,0,5,4,4,1,1
18482,1,1,3,3,2,6,3,2,2,0
18483,0,1,1,0,5,6,1,4,7,0
18484,0,2,3,4,1,4,6,5,0,4
18485,0,1,3,1,3,2,5,8,5,6
18486,1,1,3,4,1,5,1,0,7,4
18487,1,0,2,0,2,5,6,3,7,1
18488,1,2,1,2,0,6,1,2,7,9
18489,0,0,2,0,4,2,5,0,1,3
18490,1,0,2,3,2,1,6,4,5,5
18491,0,0,0,4,4,2,2,8,2,2
18492,0,2,0,1,2,6,6,3,2,6
18493,1,0,3,0,1,0,7,3,8,3
18494,0,2,2,4,1,2,4,5,7,5
18495,0,0,2,3,2,5,0,7,7,1
18496,0,2,1,2,4,0,2,2,0,10
18497,1,2,2,3,3,3,2,3,0,0
18498,0,0,1,2,4,0,3,3,4,0
18499,1,2,1,1,0,5,7,0,5,0
18500,0,1,3,1,0,2,3,3,7,5
18501,0,0,2,4,1,3,2,6,3,9
18502,1,0,3,4,3,3,0,2,6,6
18503,0,1,0,2,3,5,2,0,0,1
18504,0,1,1,0,3,4,5,6,8,10
18505,1,1,2,2,2,2,6,6,7,9
18506,0,0,0,1,1,1,2,1,3,7
18507,1,1,2,2,2,2,0,4,2,2
18508,0,2,3,0,3,6,1,7,9,7
18509,0,0,2,3,0,3,7,7,7,3
18510,1,1,2,1,4,2,6,6,2,7
18511,1,0,1,3,3,1,1,2,6,1
18512,1,2,3,3,0,6,2,6,4,4
18513,0,2,0,0,4,6,1,5,7,2
18514,1,2,3,4,1,2,3,0,2,7
18515,0,2,0,1,1,2,4,6,0,7
18516,0,1,1,4,0,5,5,3,7,2
18517,1,2,0,2,2,4,0,6,1,6
18518,1,1,0,3,2,6,7,1,1,9
18519,0,2,0,3,3,5,6,1,0,0
18520,1,0,3,3,2,0,5,2,9,5
18521,0,2,0,0,3,0,2,7,2,2
18522,0,0,2,1,0,6,6,6,7,2
18523,1,1,1,0,4,6,4,2,4,4
18524,0,1,1,1,5,4,3,0,9,4
18525,0,1,3,1,2,1,1,8,9,7
18526,1,0,0,2,4,6,2,1,9,10
18527,0,0,2,3,2,0,7,4,1,0
18528,0,2,2,4,4,3,5,0,1,2
18529,1,1,3,3,4,5,4,4,9,4
18530,1,2,0,1,4,1,5,3,7,7
18531,1,1,2,2,0,0,3,4,1,8
18532,0,1,1,3,1,0,2,3,2,8
18533,1,0,1,2,5,6,5,5,4,4
18534,1,2,2,0,2,6,2,7,4,7
18535,0,0,0,3,4,1,7,5,0,7
18536,1,1,3,4,1,2,6,3,4,10
18537,0,1,0,2,4,1,6,6,4,6
18538,1,0,2,0,0,1,6,2,6,4
18539,1,1,0,3,3,0,2,1,4,9
18540,0,2,3,0,0,3,6,8,2,8
18541,1,2,3,1,3,4,6,3,6,4
18542,0,2,3,1,2,6,1,3,5,0
18543,0,2,0,3,0,6,4,3,1,0
18544,0,0,2,1,2,0,1,4,3,5
18545,1,0,1,0,2,0,4,7,3,5
18546,0,2,0,2,1,5,5,1,0,6
18547,1,1,1,2,0,6,6,4,1,5
18548,1,1,3,1,0,0,0,2,7,3
18549,1,1,3,0,5,0,6,0,7,9
18550,0,1,0,3,0,1,0,1,5,10
18551,0,0,3,3,2,0,2,3,1,0
18552,0,2,0,1,1,5,0,8,6,3
18553,0,1,0,2,0,6,6,3,0,0
18554,0,0,3,4,3,3,6,7,2,0
18555,0,0,3,0,4,3,3,6,5,10
18556,1,1,1,3,4,1,3,5,8,2
18557,1,2,3,2,4,6,0,5,9,9
18558,0,2,2,0,3,1,3,5,6,3
18559,0,1,3,0,0,2,1,8,1,9
18560,1,0,1,3,4,4,3,7,9,7
18561,0,1,1,1,3,3,3,5,2,6
18562,1,2,3,2,3,4,6,3,3,1
18563,0,0,1,2,2,6,5,0,0,5
18564,0,0,3,3,0,4,2,2,2,6
18565,1,2,3,3,5,5,1,5,0,9
18566,1,2,2,1,3,0,4,3,7,9
18567,0,0,1,0,0,5,5,4,7,8
18568,0,0,2,0,1,1,1,0,7,4
18569,1,0,3,0,5,5,7,1,8,9
18570,0,2,1,4,2,4,0,0,2,3
18571,1,1,1,0,4,6,7,3,3,5
18572,1,1,1,4,1,1,5,6,3,4
18573,0,1,3,4,5,5,1,1,2,9
18574,1,1,1,1,0,5,5,6,1,10
18575,0,2,1,1,3,3,3,7,7,4
18576,0,2,1,4,4,6,6,6,4,3
18577,1,1,1,4,0,4,6,5,0,0
18578,0,1,0,4,2,2,3,7,9,2
18579,0,0,2,3,0,3,3,1,0,0
18580,1,1,0,3,3,6,1,8,6,1
18581,0,1,3,1,5,2,1,7,7,4
18582,0,1,2,1,3,2,2,5,3,10
18583,0,2,1,3,1,2,3,4,9,10
18584,1,2,3,1,1,4,2,8,1,1
18585,1,2,0,0,4,6,7,6,0,4
18586,1,2,3,0,4,0,5,1,2,0
18587,0,1,0,1,2,3,2,2,1,6
18588,1,0,3,3,0,2,2,4,0,6
18589,1,0,1,4,0,2,6,8,6,6
18590,1,0,3,3,3,6,2,5,5,6
18591,1,2,3,2,0,1,2,2,6,9
18592,1,2,3,1,2,3,7,5,4,6
18593,1,0,1,3,2,3,6,6,9,3
18594,1,0,2,0,4,4,3,1,2,7
18595,0,1,3,1,5,4,5,6,9,8
18596,1,2,3,1,5,2,0,3,5,1
18597,1,0,1,0,3,4,6,7,0,10
18598,0,1,1,3,2,2,1,5,5,8
18599,0,1,1,0,2,5,1,6,1,7
18600,1,1,2,2,2,6,5,5,3,5
18601,1,0,1,4,0,3,7,4,9,5
18602,0,2,1,4,0,1,0,8,9,4
18603,0,1,1,1,1,2,2,8,4,2
18604,0,0,2,2,3,0,4,4,3,5
18605,1,1,1,1,0,3,3,3,4,1
18606,0,2,1,4,0,5,0,2,4,6
18607,0,2,2,4,3,6,3,5,8,2
18608,0,0,2,4,4,4,1,2,6,7
18609,1,2,0,4,1,3,4,3,3,3
18610,0,2,0,3,0,2,3,6,1,6
18611,1,0,0,0,2,6,4,0,3,7
